Time (seconds),Event Type,X Coordinate,Y Coordinate,Element Tag,Element ID,Element Class,Key,Scroll X,Scroll Y,Viewport Width,Viewport Height,Action,Data,Is Cheating
68.659,click,1388,395,button,,inline-flex items-center justify-center whitespace-nowrap rounded-md text-sm font-medium ring-offset-background transition-colors focus-visible:outline-none focus-visible:ring-2 focus-visible:ring-ring focus-visible:ring-offset-2 disabled:pointer-events-none disabled:opacity-50 bg-primary text-primary-foreground hover:bg-primary/90 h-10 px-4 py-2,,,,1536,738,,,TRUE
68.697,mousemove,1387,395,,,,,,,1536,738,,,TRUE
68.799,mousemove,1251,413,,,,,,,1536,738,,,TRUE
68.903,mousemove,1198,426,,,,,,,1536,738,,,TRUE
69.006,mousemove,1145,437,,,,,,,1536,738,,,TRUE
69.191,mousemove,1129,441,,,,,,,1536,738,,,TRUE
69.293,mousemove,1125,442,,,,,,,1536,738,,,TRUE
70.381,mousemove,1099,401,,,,,,,1536,738,,,FALSE
70.685,mousemove,1115,417,,,,,,,1536,738,,,FALSE
70.800,mousemove,1107,412,,,,,,,1536,738,,,FALSE
70.930,mousemove,1108,412,,,,,,,1536,738,,,FALSE
71.036,mousemove,1132,415,,,,,,,1536,738,,,FALSE
71.333,mousemove,1156,418,,,,,,,1536,738,,,FALSE
71.438,mousemove,1170,423,,,,,,,1536,738,,,FALSE
71.698,mousemove,1173,425,,,,,,,1536,738,,,FALSE
71.815,mousemove,1168,425,,,,,,,1536,738,,,FALSE
71.921,mousemove,1129,395,,,,,,,1536,738,,,FALSE
72.024,mousemove,994,309,,,,,,,1536,738,,,FALSE
72.212,mousemove,991,307,,,,,,,1536,738,,,FALSE
72.317,mousemove,968,293,,,,,,,1536,738,,,FALSE
72.426,mousemove,948,294,,,,,,,1536,738,,,FALSE
72.527,mousemove,933,321,,,,,,,1536,738,,,FALSE
72.630,mousemove,911,357,,,,,,,1536,738,,,FALSE
72.735,mousemove,901,383,,,,,,,1536,738,,,FALSE
72.842,mousemove,902,433,,,,,,,1536,738,,,FALSE
72.958,mousemove,895,451,,,,,,,1536,738,,,FALSE
73.063,mousemove,882,454,,,,,,,1536,738,,,FALSE
73.166,mousemove,853,485,,,,,,,1536,738,,,FALSE
73.290,mousemove,837,503,,,,,,,1536,738,,,FALSE
73.646,mousemove,836,505,,,,,,,1536,738,,,FALSE
73.937,mousemove,836,506,,,,,,,1536,738,,,FALSE
74.057,mousemove,836,511,,,,,,,1536,738,,,FALSE
74.190,mousemove,836,514,,,,,,,1536,738,,,FALSE
74.296,mousemove,833,529,,,,,,,1536,738,,,FALSE
74.402,mousemove,825,558,,,,,,,1536,738,,,FALSE
74.521,mousemove,817,569,,,,,,,1536,738,,,FALSE
76.955,mousemove,817,568,,,,,,,1536,738,,,FALSE
77.491,mousemove,816,567,,,,,,,1536,738,,,FALSE
77.731,mousemove,815,567,,,,,,,1536,738,,,FALSE
77.836,mousemove,768,554,,,,,,,1536,738,,,FALSE
78.112,mousemove,770,550,,,,,,,1536,738,,,FALSE
78.218,mousemove,555,431,,,,,,,1536,738,,,FALSE
78.531,mousemove,470,369,,,,,,,1536,738,,,FALSE
78.636,mousemove,542,385,,,,,,,1536,738,,,FALSE
78.741,mousemove,580,405,,,,,,,1536,738,,,FALSE
78.844,mousemove,585,409,,,,,,,1536,738,,,FALSE
78.948,mousemove,624,425,,,,,,,1536,738,,,FALSE
79.054,mousemove,696,433,,,,,,,1536,738,,,FALSE
79.157,mousemove,784,426,,,,,,,1536,738,,,FALSE
79.909,mousemove,806,426,,,,,,,1536,738,,,FALSE
80.012,mousemove,786,466,,,,,,,1536,738,,,FALSE
80.252,mousemove,784,471,,,,,,,1536,738,,,FALSE
80.561,mousemove,784,470,,,,,,,1536,738,,,FALSE
80.673,mousemove,784,467,,,,,,,1536,738,,,FALSE
80.775,mousemove,798,410,,,,,,,1536,738,,,FALSE
80.885,mousemove,833,375,,,,,,,1536,738,,,FALSE
80.988,mousemove,885,381,,,,,,,1536,738,,,FALSE
81.112,mousemove,951,393,,,,,,,1536,738,,,FALSE
81.215,mousemove,910,401,,,,,,,1536,738,,,FALSE
81.318,mousemove,904,401,,,,,,,1536,738,,,FALSE
81.456,mousemove,903,401,,,,,,,1536,738,,,FALSE
81.574,mousemove,903,402,,,,,,,1536,738,,,FALSE
81.688,mousemove,895,407,,,,,,,1536,738,,,FALSE
82.241,mousemove,894,407,,,,,,,1536,738,,,FALSE
82.345,mousemove,857,375,,,,,,,1536,738,,,FALSE
82.449,mousemove,829,283,,,,,,,1536,738,,,FALSE
82.554,mousemove,822,165,,,,,,,1536,738,,,FALSE
82.785,click,817,162,button,,inline-flex items-center justify-center whitespace-nowrap text-sm font-medium ring-offset-background transition-colors focus-visible:outline-none focus-visible:ring-2 focus-visible:ring-ring focus-visible:ring-offset-2 disabled:pointer-events-none disabled:opacity-50 bg-primary text-primary-foreground hover:bg-primary/90 h-9 rounded-md px-3,,,,1536,738,,,FALSE
